n_agents,regime,severity,corruption_type,corruption_level,partition_parts,phase,metric,system,baseline,mean_system,mean_baseline,mean_diff,ci_low,ci_high,cohens_dz,p_paired_t,n_pairs
1000,correlated_org,0.3,none,0.0,0,post_failure,iss,B6,B4,0.8135267893473307,0.9103537519772847,-0.09682696262995402,-0.1109556719660759,-0.08225307429830234,-2.3935876931542817,1.025121214077077e-13,30
1000,correlated_org,0.3,none,0.0,0,post_failure,iss,B7,B2,0.8149457474549612,1.0,-0.18505425254503885,-0.18684661343693734,-0.18331126163403194,-36.98607691186534,2.9929262645435464e-47,30
1000,correlated_org,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9372833333333334,0.9541333333333333,-0.01684999999999997,-0.019066666666666638,-0.014833333333333306,-2.7797573855704205,2.285018598477447e-15,30
1000,correlated_org,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.828231312424057,0.8778319795382273,-0.04960066711417057,-0.05438435000573492,-0.045131796511328884,-3.769900141751694,6.900857928742225e-19,30
1000,correlated_org,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.83225,0.8759166666666669,-0.04366666666666668,-0.046250000000000006,-0.04106666666666669,-5.972550669717878,1.913915004957594e-24,30
1000,correlated_org,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5871838424358857,0.6041357272938002,-0.01695188485791445,-0.021057809665026635,-0.012794825398246095,-1.4453825908857727,9.89720336292456e-09,30
1000,correlated_org,0.5,none,0.0,0,post_failure,iss,B6,B2,0.6935432533423106,0.9999979158242543,-0.30645466248194375,-0.3087176048755646,-0.30436587557196615,-49.886580180043424,5.1240779917891584e-51,30
1000,correlated_org,0.5,none,0.0,0,post_failure,iss,B6,B4,0.6935432533423106,0.8033122599124909,-0.10976900657018025,-0.12922470952073734,-0.0904190120100975,-1.9998996318628888,8.03076679754218e-12,30
1000,correlated_org,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6941876649856568,0.9999979158242543,-0.30581025083859764,-0.3084734547138214,-0.30323367367188137,-41.38092808893464,1.1557524390516211e-48,30
1000,correlated_org,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.8914500000000002,0.8989999999999999,-0.007550000000000012,-0.010533333333333358,-0.004533333333333348,-0.8808203615772618,4.131492809277648e-05,30
1000,correlated_org,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7724643161496051,0.808802417063131,-0.03633810091352627,-0.04218334173363505,-0.03044474087046294,-2.181964027376321,1.000477483120842e-12,30
1000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.6795833333333335,0.8762833333333333,-0.1967,-0.2001,-0.19323333333333334,-20.072725878376684,1.4565416896255648e-39,30
1000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.45234463203408326,0.6056406403610356,-0.15329600832695214,-0.1582934864424986,-0.14830572866138234,-10.84396687762187,7.641184778952816e-32,30
1000,correlated_org,0.7,none,0.0,0,post_failure,iss,B6,B2,0.5048965255419413,0.9982611974080403,-0.49336467186609906,-0.4959789259980122,-0.4908453406890233,-67.2751880589005,8.798659344058926e-55,30
1000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.6795833333333335,0.7421666666666666,-0.06258333333333335,-0.0745004166666667,-0.05039958333333335,-1.7954375143423122,9.635017794103026e-11,30
1000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.45234463203408326,0.4758073536476175,-0.02346272161353423,-0.03458577352237345,-0.012334412237637113,-0.7423783440923201,0.00033416906433339467,30
1000,correlated_org,0.7,none,0.0,0,post_failure,iss,B6,B4,0.5048965255419413,0.6592860082785289,-0.15438948273658754,-0.1757243590801954,-0.13248241980870565,-2.4763706370365255,4.3720457813822044e-14,30
1000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.7312166666666666,0.8762833333333333,-0.14506666666666668,-0.14914999999999995,-0.14096625,-12.492745417807512,1.2965876485278534e-33,30
1000,correlated_org,0.7,none,0.0,0,post_failure,iss,B7,B2,0.5061216692129771,0.9982611974080403,-0.4921395281950633,-0.4957632201164961,-0.48872399737437566,-49.21639650023641,7.583934095578243e-51,30
1000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.6012150714775667,0.6180644120564519,-0.016849340578885243,-0.023655932777355986,-0.010021400603565387,-0.8575643723657261,5.88357158275383e-05,30
1000,correlated_org,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.3064333333333334,0.8417333333333334,-0.5353,-0.5399166666666666,-0.5307166666666667,-41.31286128803953,1.2122357449723804e-48,30
1000,correlated_org,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.18198437367744724,0.5742060302510068,-0.3922216565735594,-0.39701099189421,-0.3872871232365426,-28.772949265672086,4.323665126510775e-44,30
1000,correlated_org,0.9,none,0.0,0,post_failure,iss,B6,B2,0.2063956379890442,0.8929189344247183,-0.686523296435674,-0.6903330689047773,-0.6825684524079164,-62.33871952742017,8.017085176097328e-54,30
1000,correlated_org,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.3064333333333334,0.6089500000000001,-0.30251666666666666,-0.3320845833333333,-0.27126625,-3.5383277049964477,3.846619552648182e-18,30
1000,correlated_org,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.18198437367744724,0.3831395365948482,-0.20115516291740096,-0.22504510592636207,-0.17624261869217553,-2.936089341098971,5.501017723175492e-16,30
1000,correlated_org,0.9,none,0.0,0,post_failure,iss,B6,B4,0.2063956379890442,0.4528993676106135,-0.24650372962156933,-0.2817851556713382,-0.21034502798070512,-2.4506724202867063,5.68317299215491e-14,30
1000,correlated_org,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.3285333333333333,0.8417333333333334,-0.5132,-0.5182166666666668,-0.5079162500000001,-35.23869719585458,1.2167265553975299e-46,30
1000,correlated_org,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.24331313674385446,0.5742060302510068,-0.3308928935071521,-0.3367850745491972,-0.3244714015925365,-18.91108663249708,8.171136142740149e-39,30
1000,correlated_org,0.9,none,0.0,0,post_failure,iss,B7,B2,0.2065318450331688,0.8929189344247183,-0.6863870893915495,-0.690207464993,-0.6827062036593755,-64.91620227935118,2.4766969007583483e-54,30
1000,correlated_org,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.24331313674385446,0.25284931412076034,-0.009536177376905854,-0.015945227810172366,-0.0030582289284810365,-0.5254941660628342,0.007433446119880287,30
1000,correlated_region,0.1,none,0.0,0,post_failure,iss,B6,B2,0.8969840606053671,1.0,-0.10301593939463298,-0.10405604590972264,-0.10190095891555151,-34.43535960315609,2.37361703945973e-46,30
1000,correlated_region,0.1,none,0.0,0,post_failure,iss,B6,B4,0.8969840606053671,0.9931798795859019,-0.09619581898053488,-0.09843775947888692,-0.09378847420215607,-14.531472033726654,1.654617951653227e-35,30
1000,correlated_region,0.1,none,0.0,0,post_failure,iss,B7,B2,0.8969411154588064,1.0,-0.10305888454119365,-0.10433371777335804,-0.10183289910356204,-28.733855632029467,4.497347629731779e-44,30
1000,correlated_region,0.1,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9436166666666667,0.9639,-0.020283333333333337,-0.022016666666666664,-0.018550000000000007,-4.106990574022194,6.632721723468073e-20,30
1000,correlated_region,0.1,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8385956123970222,0.8946612983212817,-0.05606568592425951,-0.060885246771515,-0.051120386316127135,-4.020023611966123,1.1934893572810488e-19,30
1000,correlated_region,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8700666666666668,0.8762999999999999,-0.006233333333333331,-0.007749999999999983,-0.004783333333333336,-1.4480514376604399,9.536485200502818e-09,30
1000,correlated_region,0.3,none,0.0,0,post_failure,iss,B6,B2,0.8135463058948517,1.0,-0.1864536941051483,-0.187762793948253,-0.1851351637641589,-49.71452966465202,5.663838659527902e-51,30
1000,correlated_region,0.3,none,0.0,0,post_failure,iss,B6,B4,0.8135463058948517,0.9591135998566945,-0.14556729396184284,-0.15161434849103292,-0.13905600955088931,-8.154724295517266,2.720764235531831e-28,30
1000,correlated_region,0.3,none,0.0,0,post_failure,iss,B7,B2,0.8141799509525299,1.0,-0.1858200490474701,-0.18754382595419886,-0.1840213194489479,-37.311592622083744,2.3217247879291156e-47,30
1000,correlated_region,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9368166666666667,0.9544666666666668,-0.017649999999999978,-0.019483333333333297,-0.01591666666666665,-3.482119834394916,5.923165458394559e-18,30
1000,correlated_region,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8280326433853965,0.8798563120119485,-0.05182366862655208,-0.056197930532619844,-0.04763738661142194,-4.196517648407971,3.664863876755642e-20,30
1000,correlated_region,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8311833333333333,0.8764500000000001,-0.04526666666666668,-0.04768333333333334,-0.04296666666666669,-6.796653430443427,4.9061355886222494e-26,30
1000,correlated_region,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5839029265831222,0.6051538484347084,-0.021250921851586276,-0.02529422720289852,-0.017226233028136848,-1.8513558622841297,4.8067648541011283e-11,30
1000,correlated_region,0.5,none,0.0,0,post_failure,iss,B6,B2,0.6937710285186768,0.9999955356121063,-0.3062245070934296,-0.30860007027784986,-0.30381100669503214,-45.143082053940304,9.27845445928162e-50,30
1000,correlated_region,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.8311833333333333,0.8407500000000001,-0.00956666666666669,-0.013516666666666692,-0.0055329166666666894,-0.8463955074304998,6.970888285667369e-05,30
1000,correlated_region,0.5,none,0.0,0,post_failure,iss,B6,B4,0.6937710285186768,0.8848493417104085,-0.19107831319173177,-0.20145753756165505,-0.17993070860703786,-6.230309137860532,5.791931733962159e-25,30
1000,correlated_region,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6943741242090861,0.9999955356121063,-0.30562141140302024,-0.307806125630935,-0.30353264063596724,-50.44363132694214,3.713744505159857e-51,30
1000,correlated_region,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.8929333333333334,0.9011833333333332,-0.008249999999999995,-0.011283333333333319,-0.005299999999999997,-0.9815111009265981,8.924614457592481e-06,30
1000,correlated_region,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7765553970592808,0.8134973150580084,-0.03694191799872772,-0.043356863465912235,-0.03054467577144805,-2.057491541697108,4.102532731786989e-12,30
1000,correlated_region,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.6811499999999999,0.8761833333333333,-0.19503333333333336,-0.19846666666666668,-0.19155000000000003,-19.818610639592066,2.105754734546063e-39,30
1000,correlated_region,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.45169568623538986,0.6056697385174854,-0.15397405228209562,-0.15789540042487424,-0.14991677683002655,-13.393083226342146,1.7426909097038956e-34,30
1000,correlated_region,0.7,none,0.0,0,post_failure,iss,B6,B2,0.5068967928489049,0.9980117360750834,-0.4911149432261785,-0.4945341924081246,-0.48762344499429067,-50.5863381359069,3.4217239458739625e-51,30
1000,correlated_region,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.6811499999999999,0.7734666666666665,-0.09231666666666669,-0.10246666666666665,-0.0814666666666667,-3.0992841896757524,1.3259218015142582e-16,30
1000,correlated_region,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.45169568623538986,0.501049665086643,-0.04935397885125312,-0.05976840695393592,-0.03820565915007916,-1.61959162709295,9.29371960806464e-10,30
1000,correlated_region,0.7,none,0.0,0,post_failure,iss,B6,B4,0.5068967928489049,0.7265904267628988,-0.21969363391399382,-0.2378523154805104,-0.19993010523418586,-4.140953220249173,5.2889443958041323e-20,30
1000,correlated_region,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.7329833333333333,0.8761833333333333,-0.14320000000000002,-0.14731666666666665,-0.1389,-12.070246968254768,3.494946477139293e-33,30
1000,correlated_region,0.7,none,0.0,0,post_failure,iss,B7,B2,0.5088833431402843,0.9980117360750834,-0.4891283929347992,-0.4924463538577159,-0.4858225388576587,-51.92916534564798,1.6010229479776212e-51,30
1000,correlated_region,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.6029341651737236,0.6166722128148782,-0.013738047641154582,-0.02065967823372507,-0.0063782250378181474,-0.6761036148469088,0.0008899079246070152,30
1000,correlated_region,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.30515,0.8437833333333333,-0.5386333333333333,-0.5435170833333334,-0.5335666666666667,-38.05772143726303,1.307988840356764e-47,30
1000,correlated_region,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.17978777149373626,0.5771379503516582,-0.3973501788579219,-0.4027063047076911,-0.3919865848684,-25.670018554691588,1.1781970495164616e-42,30
1000,correlated_region,0.9,none,0.0,0,post_failure,iss,B6,B2,0.20626948575178783,0.8937572399775188,-0.6874877542257309,-0.6905045161147912,-0.6842910871406396,-76.85043805793329,1.8568174463443627e-56,30
1000,correlated_region,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.30515,0.6360666666666667,-0.33091666666666675,-0.35375041666666673,-0.30321583333333335,-4.6031733281670215,2.837740569901455e-21,30
1000,correlated_region,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.17978777149373626,0.4051999900582534,-0.2254122185645172,-0.24326569334808582,-0.20435428078611173,-4.035251270358319,1.0759523680104944e-19,30
1000,correlated_region,0.9,none,0.0,0,post_failure,iss,B6,B4,0.20626948575178783,0.48795477946599325,-0.2816852937142054,-0.3077470378453533,-0.2506080892682076,-3.461734992697191,6.9372483040810915e-18,30
1000,correlated_region,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.3267999999999999,0.8437833333333333,-0.5169833333333334,-0.5221666666666667,-0.5115495833333333,-34.78083378206907,1.777391718443252e-46,30
1000,correlated_region,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.24061259784928907,0.5771379503516582,-0.33652535250236915,-0.3416045389469361,-0.33142222153580164,-23.238883547666955,2.1007266154859525e-41,30
1000,correlated_region,0.9,none,0.0,0,post_failure,iss,B7,B2,0.2056997244556745,0.8937572399775188,-0.6880575155218442,-0.6914216991389791,-0.6845258117839694,-69.67787138632411,3.180870786928376e-55,30
1000,correlated_region,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.24061259784928907,0.25645646135330974,-0.015843863504020683,-0.021521811102222572,-0.010086586414617195,-0.9794081182318722,9.214526752172797e-06,30
1000,partition,0.0,none,0.0,2,after_reconnect,knowledge_survival,B6,B3,0.7630666666666667,0.7671999999999997,-0.0041333333333333335,-0.007300000000000006,-0.0009000000000000119,-0.4546882518052228,0.018734710299562345,30
1000,partition,0.0,none,0.0,2,after_reconnect,knowledge_survival,B6,B5,0.7630666666666667,0.7667833333333333,-0.003716666666666668,-0.0066833333333333415,-0.0006500000000000062,-0.4324729315075945,0.024725306182575433,30
1000,partition,0.0,none,0.0,2,after_reconnect,knowledge_survival,B6,B2,0.7630666666666667,0.7695333333333334,-0.006466666666666673,-0.009600000000000008,-0.0033333333333333288,-0.7338351246980686,0.0003795445231959842,30
1000,partition,0.0,none,0.0,2,after_reconnect,iss,B6,B2,0.9306057234605153,1.0,-0.06939427653948466,-0.07027439450224242,-0.0685427492360274,-28.6918869499715,4.691855539679182e-44,30
1000,partition,0.0,none,0.0,2,after_reconnect,knowledge_survival,B6,B4,0.7630666666666667,0.8162000000000001,-0.05313333333333333,-0.05789999999999998,-0.047683333333333335,-3.624108911318283,2.0130639971016245e-18,30
1000,partition,0.0,none,0.0,2,after_reconnect,accuracy_macro,B6,B4,0.4497248230208184,0.4791535983367081,-0.0294287753158897,-0.03457297752124011,-0.023307679784191408,-1.8631165601832396,4.159139231166828e-11,30
1000,partition,0.0,none,0.0,2,after_reconnect,iss,B6,B4,0.9306057234605153,1.0,-0.06939427653948466,-0.07027439450224242,-0.0685427492360274,-28.6918869499715,4.691855539679182e-44,30
1000,partition,0.0,none,0.0,2,after_reconnect,iss,B7,B2,0.9306057234605153,1.0,-0.06939427653948466,-0.07027439450224242,-0.0685427492360274,-28.6918869499715,4.691855539679182e-44,30
1000,partition,0.0,none,0.0,2,after_reconnect,knowledge_survival,B7,B3Q,0.8791166666666665,0.9207,-0.04158333333333334,-0.04478333333333333,-0.03858333333333335,-4.715644019902974,1.4504131966742482e-21,30
1000,partition,0.0,none,0.0,2,after_reconnect,accuracy_macro,B7,B3Q,0.7424188182313883,0.8325473267168513,-0.09012850848546276,-0.09631695463828467,-0.08396008916523212,-5.154993011936611,1.205431250890078e-22,30
1000,partition,0.0,none,0.0,2,during_partition,knowledge_survival,B6,B2,0.7408333333333335,0.7864666666666669,-0.04563333333333332,-0.04873333333333331,-0.04269999999999999,-5.275391084748785,6.310040139857998e-23,30
1000,partition,0.0,none,0.0,2,during_partition,accuracy_macro,B6,B2,0.44084328487868046,0.4592646467984032,-0.018421361919722698,-0.022795059382679114,-0.013885286838097692,-1.4702192082739471,7.013195734483246e-09,30
1000,partition,0.0,none,0.0,2,during_partition,iss,B6,B2,0.7139146665732066,0.9987999379634858,-0.28488527139027914,-0.29674301609396936,-0.2686686145762603,-7.174030733099389,1.054324462804322e-26,30
1000,partition,0.0,none,0.0,2,during_partition,knowledge_survival,B6,B4,0.7408333333333335,0.7655666666666667,-0.02473333333333332,-0.028500000000000004,-0.020933333333333307,-2.289681253060971,3.080232171961468e-13,30
1000,partition,0.0,none,0.0,2,during_partition,iss,B6,B4,0.7139146665732066,0.8760625700155894,-0.1621479034423828,-0.1698583040634791,-0.15402087092399597,-7.239836085640651,8.128460562780957e-27,30
1000,partition,0.0,none,0.0,2,during_partition,iss,B7,B2,0.7148991167545319,0.9987999379634858,-0.2839008212089539,-0.295674536973238,-0.2678213130931059,-7.186598580053787,1.0030496903586159e-26,30
1000,partition,0.0,none,0.0,2,during_partition,knowledge_survival,B7,B3Q,0.7989166666666665,0.8039499999999999,-0.005033333333333331,-0.007949999999999997,-0.0019666666666666574,-0.5845731019382758,0.0033028908057251543,30
1000,partition,0.0,none,0.0,2,during_partition,accuracy_macro,B7,B3Q,0.6407540847568165,0.6769770601386933,-0.036222975381876896,-0.04359906552706062,-0.028857214854421543,-1.7225775261812997,2.4282092988921705e-10,30
